Reciprocal In Out
2.0 4.0 1.0
1.0 5.0 0.0
0.0 0.0 0.0
1.0 2.0 0.0
6.0 10.0 0.0
5.0 2.0 1.0
5.0 1.0 0.0
10.0 16.0 0.0
12.0 15.0 5.0
11.0 5.0 0.0
2.0 1.0 0.0
16.0 41.0 20.0
1.0 4.0 1.0
66.0 76.0 307.0
8.0 7.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 6.0 1.0
0.0 1.0 0.0
2.0 15.0 1.0
14.0 13.0 5.0
6.0 6.0 1.0
1.0 1.0 0.0
4.0 22.0 1.0
1.0 2.0 0.0
1.0 8.0 0.0
1.0 1.0 0.0
4.0 6.0 0.0
2.0 8.0 0.0
3.0 3.0 0.0
7.0 7.0 3.0
1.0 1.0 0.0
1.0 2.0 0.0
7.0 10.0 3.0
1.0 14.0 0.0
25.0 14.0 1.0
4.0 32.0 10.0
1.0 5.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 1.0 0.0
9.0 19.0 1.0
0.0 1.0 0.0
2.0 23.0 24.0
4.0 1.0 0.0
1.0 4.0 0.0
11.0 12.0 26.0
3.0 24.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
2.0 19.0 3.0
1.0 5.0 0.0
4.0 5.0 1.0
2.0 1.0 0.0
6.0 9.0 3.0
9.0 43.0 1.0
1.0 1.0 0.0
3.0 2.0 0.0
1.0 1.0 0.0
2.0 6.0 3.0
1.0 13.0 0.0
1.0 2.0 0.0
3.0 9.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
2.0 2.0 0.0
3.0 3.0 1.0
0.0 1.0 0.0
8.0 3.0 1.0
0.0 1.0 0.0
0.0 0.0 0.0
7.0 27.0 1.0
13.0 23.0 1.0
9.0 13.0 67.0
1.0 4.0 0.0
1.0 4.0 0.0
8.0 12.0 0.0
18.0 8.0 0.0
0.0 1.0 0.0
3.0 2.0 0.0
1.0 0.0 0.0
1.0 9.0 2.0
0.0 1.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 17.0 1.0
8.0 5.0 1.0
1.0 2.0 0.0
6.0 9.0 2.0
1.0 1.0 0.0
1.0 7.0 4.0
2.0 3.0 0.0
3.0 2.0 1.0
2.0 21.0 0.0
5.0 12.0 3.0
0.0 2.0 0.0
1.0 2.0 0.0
5.0 14.0 1.0
13.0 15.0 2.0
0.0 1.0 0.0
1.0 1.0 0.0
13.0 27.0 68.0
1.0 5.0 0.0
4.0 20.0 2.0
3.0 2.0 1.0
1.0 1.0 0.0
13.0 5.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 4.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
1.0 13.0 0.0
6.0 5.0 0.0
1.0 8.0 0.0
2.0 1.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
25.0 16.0 1.0
1.0 5.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
4.0 4.0 1.0
11.0 25.0 43.0
1.0 5.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
3.0 8.0 0.0
1.0 1.0 0.0
33.0 20.0 69.0
2.0 29.0 0.0
3.0 3.0 1.0
0.0 1.0 0.0
6.0 7.0 1.0
14.0 16.0 17.0
1.0 3.0 0.0
1.0 6.0 0.0
1.0 7.0 0.0
1.0 10.0 0.0
4.0 5.0 5.0
3.0 3.0 0.0
1.0 0.0 0.0
17.0 6.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
6.0 21.0 23.0
5.0 13.0 1.0
11.0 3.0 0.0
2.0 17.0 1.0
12.0 7.0 12.0
1.0 3.0 0.0
1.0 0.0 0.0
2.0 2.0 1.0
2.0 1.0 0.0
1.0 0.0 0.0
8.0 20.0 6.0
1.0 1.0 0.0
2.0 1.0 1.0
33.0 22.0 92.0
0.0 1.0 0.0
2.0 2.0 1.0
1.0 6.0 0.0
0.0 1.0 0.0
5.0 10.0 1.0
7.0 12.0 1.0
12.0 6.0 5.0
1.0 2.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
10.0 14.0 12.0
21.0 7.0 2.0
5.0 2.0 0.0
3.0 6.0 0.0
21.0 22.0 67.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 2.0 0.0
7.0 8.0 0.0
39.0 71.0 213.0
9.0 22.0 1.0
5.0 13.0 0.0
1.0 2.0 0.0
8.0 25.0 2.0
8.0 26.0 14.0
1.0 1.0 0.0
4.0 3.0 0.0
4.0 6.0 1.0
1.0 2.0 0.0
1.0 4.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 6.0 0.0
44.0 31.0 2.0
3.0 1.0 1.0
13.0 15.0 12.0
1.0 7.0 0.0
3.0 32.0 1.0
7.0 16.0 22.0
3.0 22.0 10.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 5.0 1.0
9.0 32.0 15.0
1.0 4.0 0.0
6.0 5.0 1.0
1.0 1.0 0.0
1.0 3.0 0.0
2.0 3.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
4.0 2.0 1.0
59.0 33.0 2.0
5.0 21.0 17.0
1.0 6.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
10.0 9.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 13.0 0.0
1.0 2.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 6.0 0.0
9.0 2.0 2.0
1.0 1.0 0.0
4.0 8.0 1.0
2.0 2.0 0.0
2.0 5.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
80.0 28.0 14.0
1.0 1.0 0.0
13.0 24.0 24.0
2.0 7.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
5.0 22.0 2.0
4.0 12.0 14.0
14.0 12.0 12.0
1.0 10.0 7.0
3.0 9.0 0.0
20.0 76.0 12.0
19.0 25.0 43.0
1.0 8.0 0.0
8.0 16.0 39.0
3.0 12.0 0.0
1.0 19.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
2.0 8.0 1.0
1.0 6.0 0.0
0.0 3.0 0.0
3.0 1.0 0.0
4.0 3.0 5.0
1.0 1.0 0.0
13.0 11.0 7.0
5.0 8.0 0.0
1.0 1.0 0.0
2.0 10.0 1.0
2.0 3.0 1.0
5.0 7.0 1.0
0.0 1.0 0.0
2.0 27.0 2.0
3.0 12.0 0.0
14.0 22.0 7.0
14.0 32.0 1.0
0.0 1.0 0.0
9.0 35.0 0.0
9.0 27.0 1.0
10.0 18.0 53.0
36.0 31.0 20.0
1.0 2.0 0.0
1.0 3.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 6.0 1.0
1.0 2.0 0.0
6.0 10.0 1.0
11.0 12.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
11.0 13.0 11.0
1.0 6.0 0.0
6.0 3.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 4.0 1.0
8.0 5.0 1.0
1.0 1.0 0.0
3.0 13.0 1.0
0.0 0.0 0.0
2.0 4.0 0.0
3.0 11.0 0.0
1.0 1.0 0.0
8.0 1.0 0.0
42.0 33.0 66.0
3.0 3.0 1.0
1.0 2.0 0.0
14.0 21.0 128.0
14.0 16.0 5.0
10.0 20.0 1.0
19.0 14.0 30.0
31.0 10.0 9.0
11.0 17.0 5.0
6.0 19.0 1.0
0.0 1.0 0.0
0.0 2.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
4.0 4.0 0.0
1.0 7.0 0.0
0.0 0.0 0.0
1.0 2.0 1.0
2.0 2.0 0.0
1.0 1.0 0.0
2.0 8.0 0.0
33.0 21.0 4.0
2.0 3.0 1.0
4.0 34.0 5.0
5.0 3.0 0.0
1.0 1.0 0.0
3.0 2.0 0.0
4.0 23.0 12.0
4.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
0.0 0.0 0.0
2.0 2.0 0.0
1.0 2.0 1.0
3.0 2.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
7.0 12.0 0.0
1.0 2.0 0.0
27.0 19.0 2.0
5.0 1.0 0.0
1.0 2.0 0.0
4.0 14.0 0.0
13.0 23.0 0.0
1.0 1.0 0.0
12.0 13.0 2.0
4.0 3.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
19.0 35.0 13.0
24.0 46.0 1.0
0.0 1.0 0.0
2.0 6.0 7.0
3.0 4.0 0.0
0.0 0.0 0.0
7.0 10.0 7.0
4.0 26.0 0.0
1.0 1.0 0.0
35.0 46.0 192.0
4.0 24.0 32.0
16.0 3.0 5.0
10.0 5.0 0.0
1.0 0.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
7.0 23.0 3.0
1.0 2.0 0.0
19.0 30.0 1.0
5.0 29.0 0.0
87.0 37.0 102.0
0.0 0.0 0.0
3.0 16.0 0.0
2.0 3.0 0.0
1.0 18.0 0.0
3.0 2.0 2.0
1.0 1.0 0.0
3.0 1.0 0.0
1.0 1.0 0.0
85.0 48.0 163.0
0.0 5.0 0.0
1.0 9.0 1.0
1.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
19.0 24.0 130.0
4.0 13.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
25.0 33.0 32.0
10.0 24.0 42.0
10.0 13.0 1.0
0.0 1.0 0.0
6.0 13.0 2.0
29.0 11.0 0.0
1.0 8.0 6.0
0.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
5.0 12.0 15.0
1.0 1.0 0.0
45.0 94.0 259.0
10.0 9.0 6.0
1.0 2.0 1.0
8.0 12.0 1.0
1.0 1.0 0.0
29.0 18.0 51.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 14.0 0.0
1.0 1.0 0.0
5.0 5.0 1.0
4.0 8.0 6.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 3.0 0.0
23.0 32.0 4.0
1.0 1.0 0.0
3.0 14.0 0.0
19.0 7.0 1.0
0.0 1.0 0.0
1.0 4.0 0.0
7.0 3.0 1.0
2.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 13.0 0.0
1.0 1.0 0.0
4.0 2.0 1.0
28.0 17.0 21.0
0.0 1.0 0.0
15.0 12.0 0.0
1.0 8.0 0.0
7.0 2.0 1.0
1.0 3.0 0.0
1.0 1.0 0.0
27.0 9.0 1.0
1.0 2.0 0.0
87.0 76.0 155.0
1.0 3.0 0.0
1.0 4.0 0.0
10.0 20.0 1.0
2.0 11.0 6.0
0.0 0.0 0.0
1.0 7.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
6.0 9.0 14.0
55.0 56.0 226.0
13.0 16.0 6.0
1.0 4.0 0.0
2.0 3.0 2.0
1.0 1.0 0.0
1.0 3.0 0.0
3.0 6.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
3.0 2.0 0.0
3.0 4.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
0.0 1.0 0.0
5.0 21.0 21.0
20.0 9.0 1.0
1.0 1.0 0.0
3.0 4.0 0.0
23.0 23.0 96.0
1.0 5.0 1.0
2.0 13.0 1.0
3.0 12.0 1.0
1.0 14.0 0.0
1.0 6.0 0.0
1.0 5.0 0.0
2.0 19.0 1.0
7.0 6.0 0.0
36.0 37.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
30.0 15.0 1.0
4.0 22.0 1.0
12.0 17.0 2.0
3.0 23.0 1.0
1.0 2.0 0.0
2.0 13.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 8.0 1.0
3.0 8.0 1.0
2.0 11.0 1.0
16.0 5.0 16.0
0.0 1.0 0.0
1.0 3.0 1.0
1.0 0.0 0.0
7.0 23.0 7.0
0.0 0.0 0.0
0.0 6.0 1.0
22.0 25.0 1.0
8.0 3.0 1.0
12.0 11.0 1.0
38.0 61.0 250.0
23.0 34.0 3.0
1.0 4.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 2.0 0.0
10.0 6.0 29.0
0.0 0.0 0.0
1.0 1.0 0.0
6.0 17.0 1.0
0.0 0.0 0.0
76.0 41.0 76.0
0.0 1.0 0.0
6.0 5.0 9.0
1.0 2.0 0.0
0.0 1.0 0.0
5.0 20.0 13.0
1.0 4.0 0.0
1.0 11.0 4.0
3.0 9.0 0.0
1.0 1.0 0.0
1.0 9.0 0.0
1.0 1.0 0.0
2.0 13.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
8.0 3.0 1.0
7.0 9.0 0.0
4.0 5.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 6.0 0.0
2.0 1.0 0.0
0.0 0.0 0.0
21.0 16.0 30.0
26.0 20.0 6.0
5.0 9.0 1.0
4.0 1.0 1.0
23.0 18.0 104.0
1.0 1.0 0.0
64.0 21.0 104.0
0.0 1.0 0.0
3.0 12.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
23.0 32.0 15.0
1.0 8.0 0.0
1.0 5.0 2.0
1.0 1.0 0.0
21.0 5.0 0.0
13.0 35.0 37.0
2.0 5.0 0.0
13.0 21.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 6.0 1.0
0.0 1.0 0.0
1.0 5.0 0.0
0.0 1.0 0.0
2.0 0.0 0.0
0.0 1.0 0.0
1.0 6.0 0.0
7.0 14.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
3.0 4.0 0.0
5.0 17.0 0.0
12.0 12.0 8.0
25.0 20.0 1.0
1.0 1.0 0.0
1.0 3.0 0.0
3.0 13.0 1.0
2.0 2.0 0.0
1.0 11.0 0.0
6.0 6.0 3.0
5.0 5.0 1.0
20.0 25.0 1.0
49.0 71.0 88.0
31.0 20.0 103.0
22.0 45.0 83.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 9.0 1.0
34.0 63.0 166.0
0.0 0.0 0.0
1.0 12.0 0.0
1.0 1.0 0.0
1.0 13.0 0.0
5.0 7.0 1.0
2.0 9.0 1.0
9.0 11.0 2.0
49.0 9.0 1.0
4.0 5.0 25.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
16.0 20.0 2.0
1.0 1.0 0.0
2.0 2.0 0.0
0.0 1.0 0.0
1.0 12.0 2.0
17.0 19.0 0.0
0.0 0.0 0.0
1.0 4.0 0.0
1.0 2.0 0.0
2.0 1.0 0.0
16.0 36.0 20.0
7.0 18.0 71.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
4.0 3.0 0.0
0.0 0.0 0.0
13.0 11.0 2.0
20.0 33.0 26.0
1.0 2.0 0.0
1.0 6.0 1.0
3.0 30.0 1.0
17.0 9.0 16.0
9.0 9.0 0.0
2.0 7.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
6.0 3.0 1.0
1.0 1.0 1.0
5.0 8.0 25.0
1.0 5.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
2.0 6.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
14.0 11.0 2.0
3.0 9.0 0.0
9.0 58.0 2.0
1.0 3.0 0.0
1.0 1.0 0.0
19.0 24.0 10.0
6.0 3.0 1.0
3.0 2.0 1.0
33.0 44.0 16.0
1.0 1.0 0.0
1.0 1.0 0.0
6.0 10.0 0.0
4.0 9.0 0.0
0.0 0.0 0.0
57.0 70.0 92.0
3.0 34.0 0.0
9.0 13.0 0.0
3.0 3.0 1.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
5.0 24.0 2.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 8.0 0.0
2.0 6.0 1.0
3.0 30.0 1.0
1.0 1.0 0.0
56.0 89.0 237.0
19.0 17.0 25.0
47.0 25.0 170.0
1.0 5.0 0.0
1.0 1.0 0.0
5.0 1.0 0.0
1.0 2.0 0.0
7.0 27.0 14.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
14.0 8.0 1.0
13.0 35.0 25.0
2.0 4.0 2.0
8.0 2.0 16.0
2.0 4.0 0.0
2.0 12.0 0.0
2.0 1.0 0.0
6.0 1.0 0.0
3.0 1.0 0.0
1.0 1.0 0.0
18.0 20.0 12.0
7.0 6.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
3.0 2.0 0.0
14.0 17.0 1.0
0.0 2.0 0.0
10.0 9.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
6.0 14.0 0.0
5.0 7.0 1.0
7.0 7.0 1.0
1.0 3.0 0.0
1.0 1.0 0.0
3.0 17.0 5.0
1.0 4.0 1.0
1.0 2.0 0.0
2.0 18.0 1.0
1.0 3.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
4.0 2.0 0.0
3.0 9.0 2.0
6.0 5.0 0.0
2.0 8.0 1.0
24.0 26.0 166.0
32.0 10.0 7.0
0.0 1.0 0.0
2.0 3.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
2.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
6.0 15.0 0.0
49.0 20.0 65.0
2.0 12.0 1.0
2.0 1.0 0.0
25.0 11.0 1.0
3.0 8.0 1.0
24.0 6.0 6.0
10.0 22.0 102.0
53.0 20.0 3.0
1.0 8.0 1.0
3.0 10.0 4.0
0.0 1.0 0.0
7.0 2.0 0.0
13.0 14.0 3.0
0.0 1.0 0.0
12.0 2.0 2.0
3.0 15.0 6.0
0.0 1.0 0.0
1.0 14.0 1.0
36.0 34.0 29.0
3.0 6.0 0.0
16.0 13.0 0.0
15.0 29.0 1.0
5.0 15.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
5.0 7.0 12.0
2.0 1.0 0.0
0.0 2.0 0.0
18.0 18.0 46.0
14.0 1.0 2.0
2.0 3.0 1.0
1.0 2.0 0.0
6.0 2.0 1.0
1.0 1.0 0.0
1.0 16.0 0.0
0.0 1.0 0.0
2.0 4.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 5.0 0.0
0.0 3.0 0.0
3.0 4.0 0.0
15.0 43.0 77.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
3.0 1.0 0.0
0.0 1.0 0.0
1.0 4.0 1.0
32.0 26.0 3.0
0.0 1.0 0.0
0.0 1.0 0.0
2.0 6.0 0.0
0.0 0.0 0.0
4.0 3.0 2.0
1.0 1.0 0.0
1.0 8.0 0.0
7.0 14.0 1.0
0.0 0.0 0.0
3.0 10.0 1.0
2.0 20.0 3.0
9.0 9.0 32.0
0.0 0.0 0.0
1.0 7.0 1.0
5.0 4.0 3.0
28.0 34.0 39.0
1.0 2.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
9.0 54.0 8.0
1.0 1.0 0.0
2.0 1.0 0.0
1.0 3.0 0.0
0.0 0.0 0.0
13.0 23.0 1.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 1.0 1.0
2.0 1.0 0.0
2.0 4.0 1.0
4.0 19.0 1.0
0.0 0.0 0.0
3.0 1.0 0.0
1.0 4.0 0.0
1.0 3.0 0.0
40.0 38.0 33.0
4.0 15.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
0.0 0.0 0.0
5.0 4.0 17.0
1.0 3.0 0.0
13.0 6.0 17.0
6.0 8.0 76.0
1.0 2.0 3.0
8.0 7.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 12.0 1.0
1.0 4.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 3.0 0.0
1.0 5.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
8.0 21.0 1.0
1.0 3.0 0.0
1.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
4.0 10.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
12.0 6.0 47.0
3.0 5.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
22.0 40.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
2.0 3.0 0.0
5.0 3.0 0.0
0.0 1.0 0.0
49.0 5.0 18.0
11.0 22.0 15.0
5.0 12.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 5.0 0.0
7.0 3.0 1.0
8.0 2.0 1.0
1.0 1.0 0.0
2.0 1.0 0.0
1.0 5.0 0.0
2.0 24.0 3.0
16.0 19.0 2.0
0.0 1.0 0.0
0.0 1.0 0.0
11.0 37.0 30.0
1.0 6.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 4.0 0.0
2.0 9.0 0.0
16.0 42.0 10.0
2.0 17.0 1.0
3.0 4.0 0.0
0.0 7.0 0.0
0.0 0.0 0.0
6.0 6.0 1.0
0.0 0.0 0.0
1.0 1.0 0.0
3.0 7.0 1.0
1.0 2.0 0.0
2.0 9.0 5.0
1.0 11.0 1.0
30.0 27.0 1.0
11.0 17.0 29.0
1.0 1.0 0.0
13.0 32.0 3.0
63.0 54.0 235.0
1.0 1.0 0.0
47.0 40.0 17.0
1.0 1.0 0.0
4.0 4.0 1.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
2.0 3.0 1.0
2.0 3.0 0.0
1.0 2.0 0.0
1.0 13.0 0.0
13.0 10.0 131.0
61.0 76.0 332.0
3.0 4.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 3.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 4.0 0.0
3.0 12.0 1.0
79.0 84.0 280.0
8.0 10.0 0.0
2.0 3.0 0.0
1.0 1.0 0.0
3.0 3.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 5.0 1.0
18.0 9.0 1.0
10.0 12.0 2.0
8.0 11.0 0.0
1.0 1.0 2.0
1.0 1.0 0.0
1.0 7.0 0.0
0.0 1.0 0.0
1.0 11.0 0.0
1.0 2.0 0.0
3.0 11.0 0.0
2.0 1.0 0.0
4.0 2.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
11.0 9.0 4.0
19.0 27.0 10.0
0.0 4.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
14.0 15.0 4.0
6.0 16.0 5.0
3.0 17.0 0.0
7.0 36.0 20.0
2.0 14.0 1.0
1.0 5.0 2.0
3.0 12.0 1.0
1.0 4.0 0.0
7.0 5.0 1.0
0.0 0.0 0.0
3.0 3.0 2.0
2.0 10.0 0.0
1.0 2.0 0.0
2.0 21.0 1.0
1.0 1.0 0.0
4.0 3.0 3.0
4.0 7.0 1.0
1.0 3.0 0.0
25.0 29.0 181.0
4.0 7.0 1.0
21.0 51.0 71.0
1.0 1.0 0.0
21.0 38.0 17.0
0.0 1.0 0.0
1.0 0.0 0.0
1.0 2.0 0.0
22.0 43.0 69.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
3.0 5.0 7.0
0.0 0.0 0.0
28.0 20.0 30.0
17.0 47.0 24.0
1.0 1.0 0.0
6.0 8.0 1.0
1.0 1.0 0.0
5.0 1.0 12.0
24.0 19.0 0.0
1.0 8.0 0.0
2.0 5.0 1.0
1.0 2.0 0.0
7.0 1.0 1.0
4.0 1.0 0.0
22.0 6.0 153.0
10.0 22.0 1.0
1.0 1.0 0.0
4.0 1.0 0.0
30.0 21.0 13.0
1.0 4.0 0.0
36.0 23.0 110.0
2.0 1.0 0.0
3.0 5.0 0.0
2.0 6.0 0.0
1.0 6.0 0.0
1.0 8.0 0.0
0.0 3.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 6.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
19.0 51.0 51.0
34.0 80.0 209.0
1.0 1.0 0.0
1.0 5.0 0.0
1.0 5.0 0.0
1.0 0.0 0.0
13.0 27.0 30.0
33.0 48.0 7.0
1.0 2.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
3.0 6.0 0.0
14.0 8.0 2.0
5.0 10.0 3.0
10.0 3.0 0.0
1.0 6.0 0.0
14.0 32.0 34.0
3.0 10.0 0.0
2.0 10.0 0.0
3.0 28.0 2.0
11.0 12.0 51.0
1.0 1.0 0.0
5.0 14.0 0.0
0.0 1.0 0.0
0.0 0.0 0.0
3.0 3.0 1.0
1.0 4.0 0.0
1.0 1.0 0.0
4.0 11.0 12.0
0.0 2.0 0.0
19.0 8.0 2.0
4.0 8.0 0.0
1.0 1.0 0.0
3.0 6.0 0.0
3.0 34.0 80.0
12.0 3.0 1.0
2.0 11.0 1.0
11.0 4.0 0.0
0.0 1.0 0.0
8.0 16.0 1.0
4.0 28.0 13.0
0.0 0.0 0.0
5.0 7.0 17.0
0.0 0.0 0.0
1.0 7.0 0.0
1.0 1.0 0.0
4.0 3.0 1.0
1.0 3.0 0.0
7.0 17.0 1.0
1.0 1.0 0.0
5.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
7.0 3.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 4.0 0.0
1.0 7.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
1.0 0.0 0.0
27.0 10.0 60.0
1.0 6.0 0.0
13.0 25.0 11.0
4.0 3.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 7.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
5.0 8.0 1.0
5.0 16.0 1.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
2.0 2.0 0.0
13.0 19.0 56.0
2.0 1.0 0.0
2.0 4.0 10.0
15.0 13.0 0.0
6.0 9.0 28.0
1.0 6.0 0.0
4.0 3.0 1.0
1.0 3.0 0.0
13.0 30.0 1.0
7.0 30.0 202.0
4.0 12.0 0.0
27.0 10.0 1.0
41.0 63.0 40.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 9.0 1.0
2.0 5.0 0.0
12.0 48.0 70.0
0.0 1.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
6.0 4.0 0.0
11.0 3.0 5.0
0.0 1.0 0.0
2.0 9.0 1.0
1.0 3.0 0.0
1.0 4.0 1.0
1.0 2.0 0.0
1.0 5.0 0.0
1.0 7.0 0.0
2.0 1.0 0.0
17.0 5.0 3.0
3.0 8.0 1.0
