Reciprocal In Out
0.0 2.0 0.0
1.0 2.0 0.0
1.0 3.0 0.0
2.0 3.0 2.0
1.0 7.0 0.0
2.0 5.0 0.0
1.0 5.0 1.0
0.0 0.0 0.0
27.0 11.0 2.0
2.0 2.0 0.0
1.0 1.0 0.0
7.0 3.0 1.0
5.0 16.0 0.0
12.0 27.0 66.0
7.0 21.0 1.0
1.0 3.0 0.0
5.0 7.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
8.0 25.0 50.0
1.0 3.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
12.0 20.0 6.0
0.0 0.0 0.0
1.0 8.0 0.0
0.0 0.0 0.0
9.0 24.0 2.0
1.0 1.0 0.0
1.0 1.0 0.0
5.0 5.0 0.0
0.0 1.0 0.0
2.0 10.0 1.0
5.0 21.0 1.0
0.0 0.0 0.0
15.0 15.0 1.0
0.0 0.0 0.0
0.0 1.0 0.0
18.0 40.0 37.0
21.0 9.0 1.0
1.0 3.0 0.0
6.0 29.0 3.0
2.0 1.0 0.0
4.0 8.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
22.0 25.0 44.0
1.0 10.0 1.0
2.0 10.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 10.0 8.0
0.0 3.0 0.0
1.0 5.0 1.0
1.0 4.0 0.0
2.0 3.0 1.0
3.0 5.0 0.0
39.0 21.0 13.0
2.0 2.0 0.0
6.0 3.0 1.0
3.0 23.0 10.0
11.0 4.0 13.0
79.0 49.0 197.0
1.0 1.0 0.0
1.0 2.0 0.0
9.0 19.0 4.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
2.0 6.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
3.0 3.0 0.0
1.0 3.0 0.0
10.0 18.0 5.0
1.0 2.0 0.0
10.0 4.0 0.0
27.0 13.0 4.0
5.0 6.0 1.0
1.0 4.0 0.0
10.0 23.0 0.0
1.0 6.0 0.0
1.0 1.0 0.0
2.0 5.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
4.0 1.0 0.0
1.0 1.0 0.0
1.0 2.0 0.0
1.0 8.0 1.0
1.0 5.0 0.0
8.0 12.0 1.0
1.0 5.0 1.0
0.0 1.0 0.0
6.0 7.0 0.0
0.0 0.0 0.0
1.0 3.0 0.0
1.0 3.0 0.0
2.0 6.0 0.0
1.0 1.0 0.0
6.0 18.0 1.0
1.0 1.0 0.0
4.0 2.0 0.0
0.0 1.0 0.0
2.0 6.0 5.0
9.0 9.0 1.0
17.0 5.0 12.0
1.0 4.0 1.0
2.0 1.0 0.0
12.0 3.0 8.0
0.0 1.0 0.0
0.0 1.0 0.0
0.0 3.0 0.0
6.0 17.0 1.0
1.0 9.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 10.0 14.0
33.0 24.0 94.0
0.0 1.0 0.0
0.0 1.0 0.0
3.0 2.0 0.0
5.0 15.0 0.0
1.0 1.0 0.0
34.0 16.0 28.0
1.0 1.0 0.0
1.0 1.0 0.0
5.0 4.0 0.0
1.0 8.0 1.0
1.0 7.0 1.0
21.0 21.0 1.0
0.0 1.0 0.0
11.0 2.0 0.0
0.0 1.0 0.0
5.0 12.0 0.0
4.0 3.0 0.0
7.0 17.0 0.0
2.0 3.0 0.0
0.0 1.0 0.0
11.0 1.0 8.0
2.0 4.0 0.0
0.0 0.0 0.0
1.0 4.0 0.0
2.0 23.0 0.0
47.0 49.0 9.0
0.0 2.0 0.0
2.0 1.0 0.0
14.0 9.0 1.0
10.0 20.0 0.0
8.0 16.0 16.0
0.0 1.0 0.0
1.0 2.0 1.0
71.0 86.0 301.0
1.0 3.0 0.0
19.0 17.0 0.0
1.0 14.0 1.0
1.0 1.0 0.0
17.0 11.0 4.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
3.0 11.0 1.0
1.0 5.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
2.0 19.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
5.0 12.0 1.0
1.0 1.0 0.0
6.0 34.0 1.0
4.0 1.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
5.0 7.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
3.0 2.0 0.0
9.0 20.0 1.0
10.0 31.0 9.0
1.0 2.0 0.0
25.0 11.0 17.0
0.0 1.0 0.0
1.0 7.0 0.0
1.0 1.0 2.0
5.0 6.0 0.0
4.0 6.0 1.0
2.0 18.0 5.0
2.0 7.0 1.0
1.0 4.0 2.0
23.0 44.0 121.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 4.0 0.0
0.0 1.0 0.0
3.0 1.0 0.0
0.0 1.0 0.0
1.0 6.0 0.0
0.0 4.0 0.0
7.0 21.0 1.0
9.0 5.0 1.0
10.0 9.0 1.0
8.0 6.0 0.0
0.0 1.0 0.0
6.0 27.0 43.0
73.0 51.0 153.0
1.0 1.0 0.0
29.0 53.0 47.0
10.0 31.0 18.0
2.0 15.0 19.0
6.0 30.0 54.0
2.0 3.0 5.0
0.0 1.0 0.0
1.0 15.0 0.0
46.0 8.0 1.0
8.0 21.0 3.0
0.0 0.0 0.0
0.0 1.0 0.0
9.0 6.0 1.0
1.0 2.0 0.0
1.0 3.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
26.0 14.0 0.0
2.0 3.0 1.0
0.0 1.0 0.0
2.0 5.0 1.0
0.0 1.0 0.0
1.0 3.0 0.0
8.0 8.0 8.0
9.0 7.0 1.0
1.0 1.0 0.0
1.0 27.0 88.0
1.0 1.0 0.0
11.0 17.0 11.0
0.0 0.0 0.0
5.0 11.0 2.0
5.0 1.0 1.0
1.0 2.0 0.0
1.0 1.0 0.0
4.0 6.0 2.0
1.0 2.0 0.0
3.0 4.0 1.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 0.0 0.0
2.0 4.0 0.0
1.0 9.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
7.0 24.0 3.0
1.0 1.0 0.0
1.0 1.0 0.0
14.0 62.0 39.0
29.0 20.0 168.0
0.0 0.0 0.0
1.0 6.0 1.0
31.0 27.0 21.0
1.0 1.0 0.0
14.0 27.0 24.0
70.0 68.0 149.0
13.0 7.0 1.0
0.0 2.0 0.0
0.0 0.0 0.0
8.0 11.0 1.0
27.0 59.0 73.0
6.0 18.0 111.0
1.0 4.0 0.0
1.0 3.0 0.0
21.0 17.0 34.0
23.0 44.0 68.0
7.0 9.0 1.0
6.0 15.0 0.0
3.0 7.0 0.0
51.0 27.0 46.0
1.0 0.0 0.0
7.0 5.0 1.0
9.0 3.0 0.0
2.0 3.0 1.0
1.0 1.0 0.0
11.0 14.0 13.0
1.0 10.0 0.0
1.0 24.0 0.0
1.0 8.0 0.0
5.0 12.0 4.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
2.0 1.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
6.0 8.0 3.0
2.0 1.0 0.0
13.0 21.0 6.0
2.0 11.0 0.0
1.0 1.0 0.0
31.0 39.0 2.0
2.0 10.0 0.0
1.0 1.0 0.0
3.0 10.0 23.0
3.0 3.0 0.0
1.0 3.0 0.0
9.0 7.0 1.0
7.0 5.0 0.0
6.0 22.0 9.0
10.0 14.0 1.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
3.0 4.0 1.0
1.0 6.0 0.0
1.0 3.0 0.0
5.0 10.0 0.0
4.0 38.0 8.0
24.0 20.0 85.0
3.0 6.0 0.0
48.0 10.0 8.0
40.0 50.0 134.0
3.0 5.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
4.0 5.0 0.0
55.0 14.0 1.0
1.0 1.0 0.0
27.0 33.0 22.0
6.0 4.0 0.0
19.0 16.0 1.0
0.0 1.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
28.0 31.0 2.0
1.0 4.0 0.0
6.0 4.0 85.0
8.0 9.0 14.0
0.0 2.0 0.0
1.0 3.0 0.0
1.0 3.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
5.0 9.0 1.0
47.0 13.0 16.0
1.0 2.0 0.0
1.0 1.0 0.0
5.0 23.0 1.0
0.0 0.0 0.0
34.0 47.0 1.0
3.0 17.0 22.0
12.0 14.0 8.0
11.0 3.0 1.0
15.0 24.0 33.0
2.0 8.0 0.0
7.0 15.0 1.0
9.0 2.0 0.0
6.0 11.0 72.0
1.0 11.0 1.0
1.0 1.0 0.0
6.0 9.0 1.0
4.0 23.0 0.0
2.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
10.0 14.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 1.0
1.0 1.0 0.0
1.0 23.0 1.0
2.0 5.0 1.0
2.0 5.0 0.0
1.0 1.0 0.0
1.0 16.0 0.0
6.0 7.0 1.0
0.0 1.0 0.0
27.0 15.0 1.0
21.0 18.0 18.0
1.0 1.0 2.0
1.0 0.0 0.0
9.0 14.0 38.0
2.0 4.0 0.0
12.0 20.0 12.0
6.0 9.0 0.0
2.0 10.0 1.0
16.0 10.0 3.0
9.0 6.0 0.0
2.0 1.0 0.0
0.0 1.0 0.0
2.0 6.0 17.0
4.0 5.0 1.0
8.0 7.0 0.0
1.0 1.0 0.0
22.0 46.0 20.0
3.0 5.0 1.0
5.0 5.0 0.0
1.0 27.0 42.0
1.0 1.0 0.0
6.0 12.0 1.0
9.0 3.0 1.0
5.0 28.0 2.0
2.0 7.0 0.0
8.0 20.0 5.0
1.0 11.0 1.0
5.0 13.0 1.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 10.0 1.0
2.0 2.0 1.0
46.0 45.0 230.0
1.0 8.0 0.0
1.0 6.0 1.0
8.0 30.0 3.0
0.0 0.0 0.0
25.0 8.0 11.0
4.0 1.0 0.0
15.0 2.0 1.0
6.0 9.0 10.0
4.0 24.0 4.0
2.0 6.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 8.0 0.0
4.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
8.0 9.0 1.0
1.0 2.0 0.0
36.0 19.0 6.0
1.0 9.0 0.0
5.0 8.0 0.0
15.0 4.0 2.0
6.0 16.0 7.0
1.0 1.0 0.0
0.0 0.0 0.0
6.0 8.0 6.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 17.0 10.0
14.0 11.0 8.0
1.0 1.0 0.0
2.0 6.0 1.0
5.0 9.0 1.0
7.0 6.0 20.0
1.0 3.0 0.0
9.0 6.0 1.0
1.0 3.0 1.0
1.0 2.0 0.0
1.0 3.0 1.0
0.0 1.0 0.0
7.0 18.0 1.0
4.0 1.0 0.0
14.0 3.0 0.0
1.0 1.0 0.0
1.0 8.0 0.0
2.0 2.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
4.0 4.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
3.0 4.0 0.0
5.0 24.0 3.0
14.0 9.0 3.0
1.0 2.0 0.0
3.0 10.0 2.0
0.0 0.0 0.0
1.0 0.0 0.0
3.0 5.0 0.0
85.0 88.0 1011.0
0.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 3.0 0.0
8.0 18.0 23.0
1.0 1.0 1.0
5.0 7.0 0.0
7.0 12.0 1.0
62.0 23.0 137.0
4.0 8.0 0.0
2.0 4.0 0.0
0.0 1.0 0.0
1.0 3.0 0.0
1.0 2.0 0.0
1.0 3.0 0.0
3.0 19.0 4.0
1.0 7.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
12.0 8.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
3.0 12.0 1.0
2.0 2.0 0.0
1.0 6.0 1.0
3.0 4.0 1.0
0.0 0.0 0.0
0.0 2.0 0.0
16.0 10.0 5.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 8.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
18.0 36.0 2.0
3.0 2.0 0.0
5.0 3.0 0.0
7.0 10.0 0.0
1.0 1.0 0.0
26.0 9.0 66.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
4.0 11.0 4.0
1.0 2.0 0.0
6.0 12.0 1.0
2.0 6.0 0.0
3.0 18.0 7.0
12.0 6.0 37.0
1.0 1.0 1.0
1.0 9.0 0.0
1.0 1.0 0.0
1.0 8.0 0.0
14.0 4.0 11.0
22.0 57.0 128.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
23.0 11.0 7.0
0.0 1.0 0.0
7.0 32.0 5.0
1.0 15.0 1.0
2.0 3.0 1.0
0.0 1.0 0.0
3.0 11.0 1.0
5.0 1.0 25.0
0.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
3.0 37.0 1.0
1.0 13.0 1.0
1.0 1.0 0.0
11.0 29.0 2.0
14.0 14.0 9.0
1.0 0.0 0.0
3.0 19.0 0.0
1.0 1.0 0.0
2.0 7.0 6.0
14.0 4.0 102.0
73.0 47.0 176.0
1.0 2.0 0.0
19.0 32.0 1.0
1.0 2.0 1.0
2.0 3.0 0.0
1.0 1.0 0.0
1.0 5.0 0.0
1.0 2.0 1.0
9.0 19.0 15.0
7.0 23.0 10.0
53.0 52.0 83.0
25.0 19.0 47.0
0.0 0.0 0.0
23.0 24.0 5.0
2.0 3.0 1.0
0.0 1.0 0.0
4.0 19.0 1.0
1.0 11.0 0.0
4.0 1.0 0.0
2.0 3.0 0.0
2.0 5.0 0.0
5.0 8.0 5.0
1.0 1.0 0.0
26.0 24.0 52.0
2.0 3.0 0.0
1.0 4.0 0.0
1.0 0.0 0.0
8.0 11.0 1.0
0.0 2.0 0.0
2.0 12.0 0.0
1.0 1.0 0.0
3.0 3.0 0.0
0.0 1.0 0.0
2.0 3.0 1.0
6.0 21.0 84.0
7.0 23.0 85.0
1.0 5.0 0.0
0.0 1.0 0.0
30.0 36.0 88.0
1.0 1.0 0.0
4.0 12.0 4.0
0.0 1.0 0.0
3.0 1.0 0.0
2.0 7.0 1.0
5.0 9.0 1.0
1.0 4.0 0.0
1.0 4.0 0.0
1.0 1.0 0.0
4.0 15.0 0.0
1.0 2.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
4.0 1.0 0.0
1.0 2.0 0.0
4.0 11.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
2.0 2.0 0.0
44.0 51.0 8.0
1.0 2.0 0.0
39.0 19.0 2.0
1.0 6.0 0.0
2.0 5.0 0.0
10.0 21.0 29.0
15.0 27.0 7.0
2.0 3.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
3.0 4.0 0.0
1.0 2.0 0.0
2.0 2.0 0.0
3.0 13.0 6.0
4.0 3.0 0.0
1.0 1.0 0.0
2.0 1.0 0.0
8.0 15.0 28.0
3.0 14.0 14.0
1.0 8.0 0.0
39.0 17.0 10.0
14.0 6.0 6.0
2.0 3.0 0.0
1.0 1.0 0.0
7.0 3.0 1.0
4.0 11.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 13.0 0.0
2.0 1.0 0.0
4.0 4.0 0.0
1.0 12.0 0.0
1.0 1.0 0.0
9.0 4.0 0.0
0.0 1.0 0.0
11.0 27.0 9.0
4.0 33.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
4.0 11.0 1.0
8.0 15.0 1.0
1.0 1.0 0.0
2.0 4.0 0.0
2.0 13.0 0.0
8.0 26.0 1.0
0.0 1.0 0.0
2.0 6.0 0.0
5.0 2.0 1.0
0.0 0.0 0.0
3.0 4.0 1.0
1.0 1.0 0.0
1.0 7.0 1.0
2.0 4.0 0.0
1.0 10.0 0.0
14.0 19.0 10.0
2.0 4.0 0.0
3.0 29.0 3.0
1.0 1.0 0.0
0.0 0.0 0.0
18.0 40.0 58.0
38.0 20.0 123.0
1.0 13.0 1.0
1.0 8.0 3.0
12.0 13.0 38.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 13.0 2.0
5.0 9.0 35.0
2.0 8.0 0.0
0.0 1.0 0.0
20.0 38.0 29.0
0.0 0.0 0.0
0.0 1.0 0.0
2.0 11.0 52.0
7.0 2.0 0.0
2.0 1.0 0.0
0.0 0.0 0.0
2.0 1.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
10.0 24.0 30.0
1.0 1.0 0.0
3.0 12.0 0.0
1.0 2.0 0.0
2.0 9.0 0.0
3.0 4.0 0.0
1.0 4.0 1.0
5.0 10.0 0.0
1.0 1.0 0.0
9.0 17.0 6.0
0.0 1.0 0.0
0.0 1.0 0.0
2.0 8.0 0.0
0.0 0.0 0.0
1.0 5.0 0.0
1.0 1.0 0.0
3.0 9.0 1.0
55.0 61.0 254.0
1.0 11.0 0.0
3.0 6.0 0.0
2.0 1.0 2.0
1.0 1.0 0.0
9.0 18.0 98.0
0.0 4.0 0.0
1.0 1.0 1.0
1.0 0.0 0.0
0.0 1.0 0.0
19.0 8.0 141.0
12.0 17.0 1.0
1.0 6.0 0.0
4.0 12.0 2.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 5.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
36.0 47.0 9.0
2.0 4.0 0.0
0.0 1.0 0.0
1.0 3.0 11.0
1.0 1.0 0.0
2.0 7.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
3.0 12.0 0.0
1.0 1.0 0.0
2.0 17.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
49.0 21.0 18.0
2.0 1.0 0.0
2.0 3.0 0.0
1.0 13.0 1.0
1.0 2.0 0.0
1.0 2.0 1.0
1.0 1.0 0.0
3.0 33.0 2.0
0.0 1.0 0.0
1.0 15.0 1.0
3.0 4.0 0.0
1.0 1.0 0.0
3.0 2.0 0.0
0.0 1.0 0.0
19.0 6.0 1.0
40.0 44.0 92.0
26.0 51.0 94.0
1.0 2.0 0.0
17.0 37.0 75.0
0.0 1.0 0.0
0.0 1.0 0.0
5.0 4.0 0.0
1.0 1.0 0.0
30.0 24.0 1.0
3.0 6.0 1.0
1.0 1.0 0.0
2.0 8.0 0.0
22.0 20.0 10.0
1.0 2.0 0.0
1.0 0.0 0.0
3.0 3.0 1.0
1.0 9.0 1.0
2.0 4.0 1.0
9.0 28.0 3.0
9.0 11.0 1.0
0.0 1.0 0.0
7.0 7.0 1.0
7.0 16.0 35.0
4.0 6.0 1.0
1.0 2.0 0.0
1.0 3.0 0.0
4.0 11.0 0.0
36.0 63.0 167.0
3.0 6.0 2.0
1.0 2.0 0.0
2.0 1.0 1.0
2.0 5.0 0.0
2.0 2.0 0.0
1.0 2.0 0.0
13.0 1.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
1.0 3.0 0.0
59.0 52.0 184.0
32.0 30.0 1.0
3.0 19.0 64.0
1.0 6.0 0.0
14.0 36.0 42.0
3.0 3.0 0.0
59.0 97.0 303.0
8.0 16.0 4.0
5.0 13.0 0.0
10.0 28.0 9.0
2.0 1.0 0.0
4.0 12.0 0.0
1.0 2.0 1.0
2.0 2.0 0.0
1.0 3.0 0.0
2.0 10.0 37.0
4.0 8.0 2.0
1.0 1.0 0.0
7.0 3.0 0.0
3.0 9.0 1.0
0.0 1.0 0.0
3.0 6.0 0.0
1.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
9.0 14.0 1.0
19.0 42.0 77.0
16.0 19.0 11.0
3.0 23.0 0.0
0.0 1.0 0.0
6.0 7.0 0.0
8.0 13.0 10.0
7.0 6.0 0.0
2.0 23.0 1.0
1.0 0.0 0.0
1.0 5.0 0.0
20.0 5.0 21.0
1.0 6.0 0.0
1.0 1.0 0.0
1.0 7.0 0.0
1.0 3.0 0.0
7.0 8.0 1.0
1.0 1.0 0.0
9.0 10.0 3.0
0.0 2.0 0.0
26.0 43.0 47.0
14.0 13.0 0.0
4.0 15.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
5.0 11.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 2.0 1.0
4.0 8.0 0.0
4.0 9.0 1.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 0.0 0.0
4.0 9.0 0.0
0.0 1.0 0.0
1.0 11.0 2.0
2.0 8.0 0.0
1.0 1.0 0.0
9.0 6.0 18.0
1.0 5.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
3.0 4.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
45.0 33.0 60.0
1.0 1.0 0.0
3.0 5.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
2.0 22.0 0.0
1.0 2.0 0.0
41.0 33.0 1.0
2.0 4.0 8.0
13.0 38.0 74.0
2.0 1.0 0.0
1.0 2.0 0.0
4.0 3.0 6.0
4.0 3.0 0.0
1.0 4.0 0.0
1.0 4.0 1.0
1.0 1.0 0.0
3.0 8.0 1.0
1.0 6.0 1.0
4.0 12.0 0.0
3.0 29.0 0.0
2.0 7.0 1.0
1.0 1.0 0.0
2.0 4.0 0.0
1.0 1.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
0.0 2.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 1.0 0.0
10.0 8.0 6.0
0.0 0.0 0.0
1.0 15.0 1.0
4.0 11.0 1.0
3.0 4.0 0.0
2.0 2.0 0.0
1.0 1.0 0.0
2.0 2.0 0.0
1.0 1.0 0.0
4.0 6.0 1.0
11.0 18.0 1.0
1.0 1.0 0.0
4.0 10.0 1.0
0.0 0.0 0.0
52.0 18.0 5.0
4.0 2.0 0.0
0.0 1.0 0.0
4.0 4.0 14.0
0.0 2.0 0.0
4.0 1.0 0.0
8.0 27.0 6.0
5.0 8.0 2.0
1.0 1.0 0.0
1.0 2.0 0.0
26.0 10.0 8.0
16.0 16.0 1.0
23.0 19.0 1.0
1.0 1.0 0.0
1.0 2.0 0.0
17.0 27.0 2.0
5.0 2.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
11.0 19.0 1.0
0.0 1.0 0.0
0.0 1.0 0.0
1.0 1.0 0.0
0.0 1.0 0.0
7.0 3.0 1.0
7.0 31.0 17.0
0.0 1.0 0.0
1.0 3.0 0.0
4.0 11.0 0.0
1.0 7.0 0.0
6.0 33.0 60.0
42.0 117.0 238.0
6.0 8.0 1.0
2.0 9.0 7.0
1.0 3.0 0.0
1.0 3.0 1.0
21.0 39.0 36.0
1.0 8.0 0.0
1.0 9.0 2.0
5.0 10.0 1.0
2.0 5.0 1.0
1.0 4.0 0.0
1.0 2.0 0.0
6.0 7.0 1.0
0.0 1.0 0.0
2.0 2.0 0.0
5.0 4.0 6.0
1.0 4.0 0.0
1.0 1.0 0.0
5.0 12.0 1.0
1.0 4.0 0.0
1.0 3.0 0.0
1.0 4.0 1.0
2.0 2.0 3.0
1.0 0.0 0.0
1.0 1.0 0.0
1.0 6.0 2.0
11.0 13.0 1.0
0.0 1.0 0.0
6.0 16.0 0.0
2.0 1.0 0.0
2.0 5.0 0.0
1.0 2.0 0.0
6.0 2.0 3.0
3.0 1.0 5.0
1.0 4.0 0.0
24.0 40.0 39.0
8.0 24.0 0.0
0.0 1.0 0.0
1.0 2.0 0.0
0.0 1.0 0.0
1.0 0.0 0.0
0.0 1.0 0.0
6.0 7.0 12.0
0.0 1.0 0.0
2.0 5.0 0.0
0.0 0.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
1.0 10.0 5.0
0.0 1.0 0.0
65.0 56.0 155.0
1.0 1.0 0.0
4.0 6.0 0.0
1.0 1.0 0.0
2.0 11.0 0.0
1.0 1.0 1.0
1.0 7.0 0.0
3.0 13.0 12.0
1.0 7.0 0.0
1.0 26.0 0.0
15.0 12.0 1.0
16.0 10.0 3.0
16.0 9.0 19.0
11.0 36.0 48.0
2.0 1.0 0.0
14.0 10.0 1.0
0.0 1.0 0.0
1.0 2.0 0.0
5.0 14.0 1.0
1.0 2.0 0.0
1.0 7.0 0.0
2.0 6.0 0.0
1.0 0.0 0.0
32.0 26.0 4.0
1.0 1.0 0.0
2.0 13.0 0.0
1.0 4.0 0.0
19.0 11.0 1.0
13.0 10.0 1.0
1.0 1.0 0.0
27.0 56.0 79.0
1.0 10.0 0.0
1.0 4.0 0.0
18.0 20.0 1.0
1.0 4.0 0.0
1.0 1.0 0.0
1.0 1.0 0.0
7.0 1.0 1.0
7.0 14.0 1.0
7.0 7.0 12.0
2.0 5.0 0.0
1.0 1.0 0.0
0.0 5.0 1.0
1.0 1.0 0.0
13.0 15.0 1.0
1.0 1.0 0.0
0.0 1.0 0.0
0.0 3.0 0.0
0.0 0.0 0.0
0.0 1.0 0.0
5.0 4.0 0.0
1.0 1.0 0.0
5.0 25.0 46.0
0.0 0.0 0.0
17.0 11.0 0.0
16.0 6.0 34.0
0.0 1.0 0.0
1.0 4.0 0.0
6.0 3.0 0.0
1.0 3.0 0.0
1.0 1.0 0.0
1.0 0.0 0.0
1.0 2.0 0.0
0.0 0.0 0.0
2.0 1.0 0.0
4.0 22.0 1.0
11.0 15.0 1.0
1.0 1.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
10.0 12.0 1.0
4.0 3.0 0.0
2.0 15.0 0.0
2.0 30.0 1.0
30.0 40.0 14.0
1.0 1.0 0.0
7.0 1.0 0.0
1.0 0.0 0.0
8.0 4.0 1.0
1.0 2.0 0.0
0.0 1.0 0.0
8.0 6.0 1.0
9.0 32.0 6.0
8.0 24.0 60.0
0.0 1.0 0.0
1.0 2.0 0.0
10.0 30.0 5.0
1.0 1.0 0.0
0.0 0.0 0.0
1.0 1.0 1.0
28.0 37.0 1.0
3.0 14.0 0.0
5.0 1.0 1.0
8.0 7.0 1.0
4.0 7.0 0.0
3.0 11.0 0.0
28.0 22.0 6.0
0.0 0.0 0.0
1.0 2.0 0.0
2.0 2.0 0.0
2.0 3.0 0.0
5.0 12.0 4.0
3.0 1.0 1.0
1.0 2.0 0.0
3.0 8.0 1.0
1.0 3.0 0.0
34.0 41.0 5.0
2.0 4.0 0.0
2.0 6.0 0.0
0.0 3.0 0.0
0.0 1.0 0.0
18.0 12.0 6.0
1.0 1.0 0.0
19.0 28.0 46.0
2.0 2.0 0.0
11.0 10.0 0.0
8.0 5.0 0.0
1.0 1.0 0.0
1.0 5.0 21.0
2.0 1.0 0.0
1.0 2.0 1.0
0.0 0.0 0.0
0.0 1.0 0.0
1.0 5.0 0.0
9.0 26.0 88.0
1.0 2.0 0.0
0.0 1.0 0.0
17.0 6.0 1.0
5.0 2.0 0.0
5.0 7.0 0.0
4.0 7.0 0.0
25.0 34.0 50.0
1.0 3.0 0.0
43.0 37.0 2.0
2.0 10.0 0.0
1.0 1.0 0.0
4.0 7.0 0.0
1.0 1.0 0.0
1.0 1.0 1.0
1.0 2.0 0.0
0.0 0.0 0.0
0.0 2.0 0.0
7.0 48.0 17.0
1.0 13.0 14.0
5.0 5.0 0.0
2.0 7.0 0.0
21.0 11.0 32.0
4.0 15.0 3.0
0.0 0.0 0.0
21.0 14.0 7.0
2.0 1.0 0.0
0.0 1.0 0.0
3.0 4.0 0.0
16.0 38.0 25.0
5.0 4.0 1.0
7.0 9.0 0.0
1.0 3.0 1.0
2.0 1.0 0.0
4.0 13.0 0.0
